hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,location_id,rssi_variance
HDOK,PLOK,17472,11,11,-86,8,10,2,29,-91,-85,-85,-85,-93,-86,-85,-84,-86,-85,-85,-85,-85,-85,-85,-86,-93,-89,-85,-85,-85,-85,-89,-85,-89,-91,-88,-86,-84,322,2.0861678004535142
HDOK,PLOK,17472,12,12,-87,8,10,2,29,-89,-81,-86,-86,-89,-88,-87,-85,-85,-85,-89,-85,-69,-86,-85,-87,-89,-92,-85,-85,-85,-85,-87,-85,-85,-87,-86,-85,-91,322,1.7052154195011335
HDOK,PLOK,17472,13,13,-86,8,10,2,29,-91,-84,-86,-86,-89,-88,-87,-84,-85,-84,-93,-84,-84,-92,-84,-88,-88,-93,-84,-84,-85,-84,-86,-84,-84,-87,-85,-85,-84,322,2.6258503401360542
HDOK,PLOK,17472,14,14,-85,9,10,2,29,-89,-85,-85,-84,-91,-85,-84,-85,-87,-85,-85,-93,-89,-85,-85,-85,-93,-87,-85,-86,-84,-86,-91,-83,-92,-93,-88,-86,-85,322,3.8639455782312915
HDOK,PLOK,17472,15,15,-85,9,10,2,29,-89,-83,-83,-83,-91,-83,-83,-83,-85,-83,-83,-93,-82,-83,-83,-83,-91,-86,-84,-85,-83,-84,-91,-83,-85,-91,-89,-86,-84,322,5.269841269841271
HDOK,PLOK,17472,16,16,-85,9,10,2,29,-89,-83,-84,-83,-93,-85,-84,-83,-85,-83,-84,-84,-84,-83,-83,-85,-91,-89,-83,-83,-83,-83,-87,-83,-84,-89,-85,-84,-83,322,2.154195011337868
HDOK,PLOK,17472,17,17,-85,9,10,2,29,-89,-83,-84,-84,-89,-85,-84,-82,-83,-82,-86,-82,-82,-83,-82,-83,-87,-89,-82,-82,-83,-82,-84,-83,-83,-85,-84,-83,-89,322,1.673469387755102
HDOK,PLOK,17472,18,18,-85,9,10,2,29,-88,-83,-85,-85,-88,-87,-86,-83,-84,-83,-91,-83,-83,-92,-83,-85,-87,-91,-83,-83,-84,-83,-84,-83,-85,-86,-84,-83,-83,322,2.344671201814059
HDOK,PLOK,17472,19,19,-86,9,10,2,29,-89,-83,-84,-83,-93,-85,-84,-83,-84,-83,-83,-83,-83,-83,-83,-84,-91,-89,-84,-83,-83,-83,-87,-83,-85,-89,-87,-86,-85,322,2.698412698412698
HDOK,PLOK,17472,20,20,-83,7,10,2,29,-89,-83,-84,-83,-91,-84,-83,-83,-84,-83,-82,-87,-83,-81,-81,-82,-88,-85,-81,-81,-82,-81,-87,-81,-91,-89,-83,-81,-82,322,3.6643990929705206
HDOK,PLOK,17472,21,21,-89,7,10,2,29,-99,-93,-92,-92,-99,-92,-90,-90,-91,-89,-89,-94,-90,-89,-88,-89,-97,-92,-88,-88,-89,-87,-93,-88,-95,-95,-91,-88,-89,322,3.8231292517006805
HDOK,PLOK,17472,22,22,-85,9,10,2,29,-90,-84,-85,-85,-91,-87,-86,-84,-84,-83,-87,-83,-83,-84,-83,-88,-89,-91,-83,-83,-83,-83,-86,-83,-83,-87,-84,-83,-83,322,2.630385487528345
HDOK,PLOK,17472,23,23,-83,7,10,2,29,-88,-82,-82,-82,-91,-83,-82,-82,-83,-81,-82,-83,-83,-82,-81,-82,-91,-87,-81,-82,-81,-81,-87,-82,-89,-88,-86,-83,-82,322,3.8367346938775504
HDOK,PLOK,17472,24,24,-84,9,10,2,29,-88,-83,-83,-83,-88,-85,-84,-81,-82,-82,-87,-82,-82,-83,-82,-89,-87,-91,-82,-82,-83,-81,-84,-82,-82,-85,-83,-82,-88,322,3.2970521541950113
HDOK,PLOK,17472,25,25,-84,8,10,2,29,-87,-81,-82,-81,-89,-83,-83,-83,-83,-82,-83,-83,-83,-82,-82,-83,-89,-86,-82,-82,-82,-82,-87,-81,-89,-89,-85,-83,-82,322,2.4671201814058956
HDOK,PLOK,17472,26,26,-84,7,10,2,29,-98,-81,-81,-82,-89,-82,-82,-81,-83,-81,-82,-85,-83,-81,-81,-82,-89,-87,-82,-82,-82,-82,-87,-81,-91,-89,-85,-83,-85,322,4.752834467120182
HDOK,PLOK,17472,27,27,-84,8,10,2,29,-88,-81,-83,-84,-88,-85,-84,-81,-82,-81,-88,-81,-81,-83,-82,-88,-86,-89,-81,-81,-82,-81,-83,-81,-81,-85,-83,-82,-88,322,4.598639455782312
HDOK,PLOK,17472,28,28,-83,8,10,2,29,-82,-81,-82,-82,-89,-83,-83,-81,-82,-81,-82,-82,-81,-82,-82,-83,-89,-88,-81,-81,-82,-81,-85,-81,-83,-88,-83,-83,-81,322,0.9160997732426301
HDOK,PLOK,17472,29,29,-83,8,10,2,29,-87,-81,-82,-81,-91,-81,-81,-81,-83,-81,-82,-83,-82,-81,-82,-82,-89,-86,-82,-81,-82,-81,-86,-81,-85,-87,-85,-83,-81,322,2.630385487528345
HDOK,PLOK,17472,30,30,-84,7,10,2,29,-82,-83,-82,-81,-88,-81,-81,-82,-84,-81,-81,-91,-88,-82,-82,-82,-89,-84,-82,-83,-81,-83,-88,-81,-91,-88,-86,-83,-83,322,4.88888888888889
HDOK,PLOK,17472,31,31,-84,9,10,2,29,-88,-81,-83,-82,-89,-81,-83,-81,-82,-81,-83,-82,-81,-82,-82,-83,-88,-89,-82,-82,-82,-81,-85,-81,-81,-86,-84,-83,-86,322,2.1269841269841265
HDOK,PLOK,17472,32,32,-88,8,10,2,29,-92,-86,-86,-86,-93,-86,-86,-87,-88,-86,-86,-94,-92,-86,-86,-86,-93,-89,-87,-87,-86,-87,-92,-86,-89,-93,-90,-88,-86,322,4.394557823129253
HDOK,PLOK,17472,33,33,-78,9,10,2,29,-82,-76,-78,-81,-82,-76,-79,-76,-77,-77,-85,-77,-77,-79,-77,-82,-81,-85,-77,-77,-77,-77,-78,-77,-77,-79,-77,-77,-83,322,3.0385487528344672
HDOK,PLOK,17472,34,34,-85,9,10,2,29,-88,-84,-83,-83,-89,-83,-83,-83,-85,-83,-83,-91,-91,-83,-83,-83,-91,-85,-83,-85,-83,-84,-89,-83,-85,-91,-88,-86,-84,322,4.204081632653062
HDOK,PLOK,17472,35,35,-86,8,10,2,29,-91,-85,-85,-84,-93,-85,-85,-85,-86,-84,-85,-87,-86,-85,-85,-86,-93,-89,-85,-85,-85,-85,-89,-85,-86,-91,-88,-86,-84,322,1.6462585034013602
HDOK,PLOK,17472,36,36,-85,9,10,2,29,-91,-86,-86,-86,-93,-85,-85,-85,-87,-85,-85,-86,-86,-84,-84,-85,-93,-88,-84,-83,-83,-83,-88,-83,-91,-87,-86,-84,-85,322,1.387755102040816
HDOK,PLOK,17472,37,37,-87,8,10,2,29,-91,-85,-85,-85,-93,-85,-85,-85,-86,-85,-85,-86,-86,-85,-85,-86,-94,-89,-85,-85,-85,-85,-89,-85,-88,-89,-88,-86,-88,322,1.950113378684807
HDOK,PLOK,17472,38,38,-87,8,10,2,29,-90,-86,-85,-84,-93,-85,-85,-85,-87,-85,-85,-87,-89,-85,-85,-86,-94,-88,-86,-86,-86,-86,-92,-86,-91,-92,-89,-87,-86,322,2.8707482993197275
HDOK,PLOK,17472,39,39,-87,7,10,2,29,-91,-86,-86,-86,-91,-86,-88,-85,-86,-86,-91,-85,-85,-86,-86,-93,-90,-94,-85,-85,-86,-86,-87,-85,-86,-87,-87,-86,-86,322,2.0544217687074826
HDOK,PLOK,17472,40,40,-87,7,10,2,29,-90,-85,-86,-86,-93,-85,-87,-85,-86,-86,-87,-86,-85,-86,-86,-87,-92,-93,-86,-86,-86,-86,-88,-85,-86,-89,-87,-86,-91,322,1.2925170068027207
HDOK,PLOK,17472,41,41,-86,8,10,2,29,-91,-86,-86,-85,-91,-85,-85,-85,-87,-85,-84,-93,-93,-85,-85,-85,-93,-87,-85,-88,-85,-87,-93,-84,-86,-93,-91,-88,-84,322,5.950113378684806
HDOK,PLOK,17472,42,42,-87,7,10,2,29,-92,-86,-86,-86,-94,-86,-86,-86,-87,-85,-86,-89,-87,-86,-85,-86,-93,-89,-86,-86,-86,-86,-92,-86,-97,-93,-89,-87,-87,322,3.4875283446712024
HDOK,PLOK,17472,43,43,-89,7,10,2,29,-93,-87,-88,-88,-95,-87,-87,-87,-89,-87,-88,-89,-88,-88,-87,-89,-97,-92,-88,-88,-89,-88,-92,-87,-94,-92,-91,-89,-91,322,2.6167800453514736
HDOK,PLOK,17472,44,44,-86,8,10,2,29,-90,-86,-86,-86,-94,-85,-85,-85,-87,-85,-85,-87,-86,-85,-85,-85,-93,-89,-85,-85,-84,-84,-89,-84,-93,-89,-88,-86,-83,322,2.0272108843537406
HDOK,PLOK,17472,45,45,-86,8,10,2,29,-91,-86,-84,-84,-91,-84,-84,-84,-87,-84,-84,-91,-87,-84,-84,-85,-93,-87,-85,-88,-85,-87,-93,-84,-86,-93,-91,-87,-85,322,5.25170068027211
HDOK,PLOK,17472,46,46,-86,9,10,2,29,-88,-83,-84,-83,-91,-83,-84,-83,-84,-83,-84,-83,-83,-83,-83,-84,-91,-89,-84,-83,-83,-83,-87,-83,-84,-88,-86,-85,-84,322,1.854875283446712
HDOK,PLOK,17472,47,47,-83,7,10,2,29,-87,-82,-83,-87,-87,-81,-85,-82,-81,-81,-89,-81,-81,-82,-81,-81,-84,-88,-80,-80,-81,-80,-81,-80,-80,-81,-81,-81,-81,322,2.6303854875283443
HDOK,PLOK,17472,48,48,-83,7,10,2,29,-86,-81,-81,-81,-89,-81,-81,-81,-82,-81,-81,-83,-82,-81,-81,-82,-89,-85,-81,-81,-81,-81,-87,-81,-83,-87,-88,-83,-83,322,3.0385487528344672
HDOK,PLOK,17472,49,49,-85,9,10,2,29,-91,-85,-85,-85,-93,-85,-85,-85,-87,-85,-85,-90,-87,-85,-84,-85,-93,-88,-85,-85,-83,-85,-89,-84,-91,-89,-88,-85,-83,322,2.7528344671201808
HDOK,PLOK,17472,50,50,-88,8,10,2,29,-92,-87,-88,-87,-94,-86,-87,-85,-86,-85,-86,-85,-84,-85,-84,-86,-91,-91,-84,-85,-85,-85,-88,-86,-86,-89,-87,-87,-91,322,2.249433106575964
